instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
14899202,58200,GODFRYPHLP26AUGFUT,GODFRYPHLP,0.0,2026-08-25,0.0,0.1,275,FUT,NFO-FUT,NFO
17532162,68485,GODFRYPHLP26SEPFUT,GODFRYPHLP,0.0,2026-09-29,0.0,0.1,275,FUT,NFO-FUT,NFO
15662594,61182,GODREJCP26JULFUT,GODREJCP,0.0,2026-07-28,0.0,0.1,500,FUT,NFO-FUT,NFO
14899458,58201,GODREJCP26AUGFUT,GODREJCP,0.0,2026-08-25,0.0,0.1,500,FUT,NFO-FUT,NFO
17532418,68486,GODREJCP26SEPFUT,GODREJCP,0.0,2026-09-29,0.0,0.1,500,FUT,NFO-FUT,NFO
15662850,61183,GODREJPROP26JULFUT,GODREJPROP,0.0,2026-07-28,0.0,0.1,325,FUT,NFO-FUT,NFO
14900994,58207,GODREJPROP26AUGFUT,GODREJPROP,0.0,2026-08-25,0.0,0.1,325,FUT,NFO-FUT,NFO
17532674,68487,GODREJPROP26SEPFUT,GODREJPROP,0.0,2026-09-29,0.0,0.1,325,FUT,NFO-FUT,NFO
15663106,61184,GRASIM26JULFUT,GRASIM,0.0,2026-07-28,0.0,0.1,250,FUT,NFO-FUT,NFO
14901250,58208,GRASIM26AUGFUT,GRASIM,0.0,2026-08-25,0.0,0.1,250,FUT,NFO-FUT,NFO
17532930,68488,GRASIM26SEPFUT,GRASIM,0.0,2026-09-29,0.0,0.1,250,FUT,NFO-FUT,NFO
14901762,58210,GVT&D26JULFUT,GVT&D,0.0,2026-07-28,0.0,0.1,125,FUT,NFO-FUT,NFO
14902018,58211,GVT&D26AUGFUT,GVT&D,0.0,2026-08-25,0.0,0.1,125,FUT,NFO-FUT,NFO
17533186,68489,GVT&D26SEPFUT,GVT&D,0.0,2026-09-29,0.0,0.1,125,FUT,NFO-FUT,NFO
15663362,61185,HAL26JULFUT,HAL,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO
14902274,58212,HAL26AUGFUT,HAL,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO
17533442,68490,HAL26SEPFUT,HAL,0.0,2026-09-29,0.0,0.1,150,FUT,NFO-FUT,NFO
15663618,61186,HAVELLS26JULFUT,HAVELLS,0.0,2026-07-28,0.0,0.1,500,FUT,NFO-FUT,NFO
14902530,58213,HAVELLS26AUGFUT,HAVELLS,0.0,2026-08-25,0.0,0.1,500,FUT,NFO-FUT,NFO
17533698,68491,HAVELLS26SEPFUT,HAVELLS,0.0,2026-09-29,0.0,0.1,500,FUT,NFO-FUT,NFO
15663874,61187,HCLTECH26JULFUT,HCLTECH,0.0,2026-07-28,0.0,0.1,400,FUT,NFO-FUT,NFO
14902786,58214,HCLTECH26AUGFUT,HCLTECH,0.0,2026-08-25,0.0,0.1,400,FUT,NFO-FUT,NFO
17541122,68520,HCLTECH26SEPFUT,HCLTECH,0.0,2026-09-29,0.0,0.1,400,FUT,NFO-FUT,NFO
15664130,61188,HDFCAMC26JULFUT,HDFCAMC,0.0,2026-07-28,0.0,0.1,300,FUT,NFO-FUT,NFO
14903042,58215,HDFCAMC26AUGFUT,HDFCAMC,0.0,2026-08-25,0.0,0.1,300,FUT,NFO-FUT,NFO
17541378,68521,HDFCAMC26SEPFUT,HDFCAMC,0.0,2026-09-29,0.0,0.1,300,FUT,NFO-FUT,NFO
15664386,61189,HDFCBANK26JULFUT,HDFCBANK,0.0,2026-07-28,0.0,0.05,650,FUT,NFO-FUT,NFO
14903298,58216,HDFCBANK26AUGFUT,HDFCBANK,0.0,2026-08-25,0.0,0.05,650,FUT,NFO-FUT,NFO
17544706,68534,HDFCBANK26SEPFUT,HDFCBANK,0.0,2026-09-29,0.0,0.05,650,FUT,NFO-FUT,NFO
15664642,61190,HDFCLIFE26JULFUT,HDFCLIFE,0.0,2026-07-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
14903554,58217,HDFCLIFE26AUGFUT,HDFCLIFE,0.0,2026-08-25,0.0,0.05,1100,FUT,NFO-FUT,NFO
17544962,68535,HDFCLIFE26SEPFUT,HDFCLIFE,0.0,2026-09-29,0.0,0.05,1100,FUT,NFO-FUT,NFO
15664898,61191,HEROMOTOCO26JULFUT,HEROMOTOCO,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO
14903810,58218,HEROMOTOCO26AUGFUT,HEROMOTOCO,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO
17545218,68536,HEROMOTOCO26SEPFUT,HEROMOTOCO,0.0,2026-09-29,0.0,0.1,150,FUT,NFO-FUT,NFO
15665154,61192,HINDALCO26JULFUT,HINDALCO,0.0,2026-07-28,0.0,0.05,700,FUT,NFO-FUT,NFO
14905602,58225,HINDALCO26AUGFUT,HINDALCO,0.0,2026-08-25,0.0,0.05,700,FUT,NFO-FUT,NFO
17545474,68537,HINDALCO26SEPFUT,HINDALCO,0.0,2026-09-29,0.0,0.05,700,FUT,NFO-FUT,NFO
15665410,61193,HINDPETRO26JULFUT,HINDPETRO,0.0,2026-07-28,0.0,0.05,2025,FUT,NFO-FUT,NFO
14905858,58226,HINDPETRO26AUGFUT,HINDPETRO,0.0,2026-08-25,0.0,0.05,2025,FUT,NFO-FUT,NFO
17545730,68538,HINDPETRO26SEPFUT,HINDPETRO,0.0,2026-09-29,0.0,0.05,2025,FUT,NFO-FUT,NFO
15665666,61194,HINDUNILVR26JULFUT,HINDUNILVR,0.0,2026-07-28,0.0,0.1,300,FUT,NFO-FUT,NFO
14906114,58227,HINDUNILVR26AUGFUT,HINDUNILVR,0.0,2026-08-25,0.0,0.1,300,FUT,NFO-FUT,NFO
17545986,68539,HINDUNILVR26SEPFUT,HINDUNILVR,0.0,2026-09-29,0.0,0.1,300,FUT,NFO-FUT,NFO
15665922,61195,HINDZINC26JULFUT,HINDZINC,0.0,2026-07-28,0.0,0.05,1225,FUT,NFO-FUT,NFO
14906370,58228,HINDZINC26AUGFUT,HINDZINC,0.0,2026-08-25,0.0,0.05,1225,FUT,NFO-FUT,NFO
17546242,68540,HINDZINC26SEPFUT,HINDZINC,0.0,2026-09-29,0.0,0.05,1225,FUT,NFO-FUT,NFO
15666178,61196,HYUNDAI26JULFUT,HYUNDAI,0.0,2026-07-28,0.0,0.1,275,FUT,NFO-FUT,NFO
14906626,58229,HYUNDAI26AUGFUT,HYUNDAI,0.0,2026-08-25,0.0,0.1,275,FUT,NFO-FUT,NFO
17546498,68541,HYUNDAI26SEPFUT,HYUNDAI,0.0,2026-09-29,0.0,0.1,275,FUT,NFO-FUT,NFO
15666434,61197,ICICIBANK26JULFUT,ICICIBANK,0.0,2026-07-28,0.0,0.1,700,FUT,NFO-FUT,NFO
14907394,58232,ICICIBANK26AUGFUT,ICICIBANK,0.0,2026-08-25,0.0,0.1,700,FUT,NFO-FUT,NFO
17546754,68542,ICICIBANK26SEPFUT,ICICIBANK,0.0,2026-09-29,0.0,0.1,700,FUT,NFO-FUT,NFO
15666690,61198,ICICIGI26JULFUT,ICICIGI,0.0,2026-07-28,0.0,0.1,325,FUT,NFO-FUT,NFO
14907650,58233,ICICIGI26AUGFUT,ICICIGI,0.0,2026-08-25,0.0,0.1,325,FUT,NFO-FUT,NFO
17547010,68543,ICICIGI26SEPFUT,ICICIGI,0.0,2026-09-29,0.0,0.1,325,FUT,NFO-FUT,NFO
15666946,61199,ICICIPRULI26JULFUT,ICICIPRULI,0.0,2026-07-28,0.0,0.05,925,FUT,NFO-FUT,NFO
14907906,58234,ICICIPRULI26AUGFUT,ICICIPRULI,0.0,2026-08-25,0.0,0.05,925,FUT,NFO-FUT,NFO
17547266,68544,ICICIPRULI26SEPFUT,ICICIPRULI,0.0,2026-09-29,0.0,0.05,925,FUT,NFO-FUT,NFO
15667202,61200,IDEA26JULFUT,IDEA,0.0,2026-07-28,0.0,0.01,71475,FUT,NFO-FUT,NFO
14908162,58235,IDEA26AUGFUT,IDEA,0.0,2026-08-25,0.0,0.01,71475,FUT,NFO-FUT,NFO
17547522,68545,IDEA26SEPFUT,IDEA,0.0,2026-09-29,0.0,0.01,71475,FUT,NFO-FUT,NFO
15667458,61201,IDFCFIRSTB26JULFUT,IDFCFIRSTB,0.0,2026-07-28,0.0,0.01,9275,FUT,NFO-FUT,NFO
14908418,58236,IDFCFIRSTB26AUGFUT,IDFCFIRSTB,0.0,2026-08-25,0.0,0.01,9275,FUT,NFO-FUT,NFO
17547778,68546,IDFCFIRSTB26SEPFUT,IDFCFIRSTB,0.0,2026-09-29,0.0,0.01,9275,FUT,NFO-FUT,NFO
15667714,61202,IEX26JULFUT,IEX,0.0,2026-07-28,0.0,0.01,4350,FUT,NFO-FUT,NFO
14908674,58237,IEX26AUGFUT,IEX,0.0,2026-08-25,0.0,0.01,4350,FUT,NFO-FUT,NFO
17548034,68547,IEX26SEPFUT,IEX,0.0,2026-09-29,0.0,0.01,4350,FUT,NFO-FUT,NFO
15667970,61203,INDHOTEL26JULFUT,INDHOTEL,0.0,2026-07-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
14909442,58240,INDHOTEL26AUGFUT,INDHOTEL,0.0,2026-08-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
17548290,68548,INDHOTEL26SEPFUT,INDHOTEL,0.0,2026-09-29,0.0,0.05,1000,FUT,NFO-FUT,NFO
15668226,61204,INDIANB26JULFUT,INDIANB,0.0,2026-07-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
14909698,58241,INDIANB26AUGFUT,INDIANB,0.0,2026-08-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
17548546,68549,INDIANB26SEPFUT,INDIANB,0.0,2026-09-29,0.0,0.05,1000,FUT,NFO-FUT,NFO
15668482,61205,INDIGO26JULFUT,INDIGO,0.0,2026-07-28,0.0,0.5,150,FUT,NFO-FUT,NFO
14909954,58242,INDIGO26AUGFUT,INDIGO,0.0,2026-08-25,0.0,0.5,150,FUT,NFO-FUT,NFO
17548802,68550,INDIGO26SEPFUT,INDIGO,0.0,2026-09-29,0.0,0.5,150,FUT,NFO-FUT,NFO
15668738,61206,INDUSINDBK26JULFUT,INDUSINDBK,0.0,2026-07-28,0.0,0.05,700,FUT,NFO-FUT,NFO
14910210,58243,INDUSINDBK26AUGFUT,INDUSINDBK,0.0,2026-08-25,0.0,0.05,700,FUT,NFO-FUT,NFO
17549058,68551,INDUSINDBK26SEPFUT,INDUSINDBK,0.0,2026-09-29,0.0,0.05,700,FUT,NFO-FUT,NFO
15668994,61207,INDUSTOWER26JULFUT,INDUSTOWER,0.0,2026-07-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
14910466,58244,INDUSTOWER26AUGFUT,INDUSTOWER,0.0,2026-08-25,0.0,0.05,1700,FUT,NFO-FUT,NFO
17549314,68552,INDUSTOWER26SEPFUT,INDUSTOWER,0.0,2026-09-29,0.0,0.05,1700,FUT,NFO-FUT,NFO
15669506,61209,INFY26JULFUT,INFY,0.0,2026-07-28,0.0,0.1,400,FUT,NFO-FUT,NFO
14910722,58245,INFY26AUGFUT,INFY,0.0,2026-08-25,0.0,0.1,400,FUT,NFO-FUT,NFO
17549570,68553,INFY26SEPFUT,INFY,0.0,2026-09-29,0.0,0.1,400,FUT,NFO-FUT,NFO
15669762,61210,INOXWIND26JULFUT,INOXWIND,0.0,2026-07-28,0.0,0.01,6400,FUT,NFO-FUT,NFO
14910978,58246,INOXWIND26AUGFUT,INOXWIND,0.0,2026-08-25,0.0,0.01,6400,FUT,NFO-FUT,NFO
17549826,68554,INOXWIND26SEPFUT,INOXWIND,0.0,2026-09-29,0.0,0.01,6400,FUT,NFO-FUT,NFO
15670530,61213,IOC26JULFUT,IOC,0.0,2026-07-28,0.0,0.01,4875,FUT,NFO-FUT,NFO
14911234,58247,IOC26AUGFUT,IOC,0.0,2026-08-25,0.0,0.01,4875,FUT,NFO-FUT,NFO
17550082,68555,IOC26SEPFUT,IOC,0.0,2026-09-29,0.0,0.01,4875,FUT,NFO-FUT,NFO
15670786,61214,IREDA26JULFUT,IREDA,0.0,2026-07-28,0.0,0.01,4525,FUT,NFO-FUT,NFO
14911490,58248,IREDA26AUGFUT,IREDA,0.0,2026-08-25,0.0,0.01,4525,FUT,NFO-FUT,NFO
17550338,68556,IREDA26SEPFUT,IREDA,0.0,2026-09-29,0.0,0.01,4525,FUT,NFO-FUT,NFO
15671042,61215,IRFC26JULFUT,IRFC,0.0,2026-07-28,0.0,0.01,5425,FUT,NFO-FUT,NFO
14911746,58249,IRFC26AUGFUT,IRFC,0.0,2026-08-25,0.0,0.01,5425,FUT,NFO-FUT,NFO
17550594,68557,IRFC26SEPFUT,IRFC,0.0,2026-09-29,0.0,0.01,5425,FUT,NFO-FUT,NFO
15671298,61216,ITC26JULFUT,ITC,0.0,2026-07-28,0.0,0.05,1725,FUT,NFO-FUT,NFO
14912002,58250,ITC26AUGFUT,ITC,0.0,2026-08-25,0.0,0.05,1725,FUT,NFO-FUT,NFO
17550850,68558,ITC26SEPFUT,ITC,0.0,2026-09-29,0.0,0.05,1725,FUT,NFO-FUT,NFO
15671554,61217,JINDALSTEL26JULFUT,JINDALSTEL,0.0,2026-07-28,0.0,0.1,625,FUT,NFO-FUT,NFO
14912258,58251,JINDALSTEL26AUGFUT,JINDALSTEL,0.0,2026-08-25,0.0,0.1,625,FUT,NFO-FUT,NFO
17551106,68559,JINDALSTEL26SEPFUT,JINDALSTEL,0.0,2026-09-29,0.0,0.1,625,FUT,NFO-FUT,NFO
15671810,61218,JIOFIN26JULFUT,JIOFIN,0.0,2026-07-28,0.0,0.01,2350,FUT,NFO-FUT,NFO
14913538,58256,JIOFIN26AUGFUT,JIOFIN,0.0,2026-08-25,0.0,0.01,2350,FUT,NFO-FUT,NFO
17551362,68560,JIOFIN26SEPFUT,JIOFIN,0.0,2026-09-29,0.0,0.01,2350,FUT,NFO-FUT,NFO
15672066,61219,JSWENERGY26JULFUT,JSWENERGY,0.0,2026-07-28,0.0,0.05,1075,FUT,NFO-FUT,NFO
14913794,58257,JSWENERGY26AUGFUT,JSWENERGY,0.0,2026-08-25,0.0,0.05,1075,FUT,NFO-FUT,NFO
17552130,68563,JSWENERGY26SEPFUT,JSWENERGY,0.0,2026-09-29,0.0,0.05,1075,FUT,NFO-FUT,NFO
15672322,61220,JSWSTEEL26JULFUT,JSWSTEEL,0.0,2026-07-28,0.0,0.1,675,FUT,NFO-FUT,NFO
14914050,58258,JSWSTEEL26AUGFUT,JSWSTEEL,0.0,2026-08-25,0.0,0.1,675,FUT,NFO-FUT,NFO
17552386,68564,JSWSTEEL26SEPFUT,JSWSTEEL,0.0,2026-09-29,0.0,0.1,675,FUT,NFO-FUT,NFO
15672578,61221,JUBLFOOD26JULFUT,JUBLFOOD,0.0,2026-07-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
14914562,58260,JUBLFOOD26AUGFUT,JUBLFOOD,0.0,2026-08-25,0.0,0.05,1250,FUT,NFO-FUT,NFO
17552642,68565,JUBLFOOD26SEPFUT,JUBLFOOD,0.0,2026-09-29,0.0,0.05,1250,FUT,NFO-FUT,NFO
15672834,61222,KALYANKJIL26JULFUT,KALYANKJIL,0.0,2026-07-28,0.0,0.05,1350,FUT,NFO-FUT,NFO
14914818,58261,KALYANKJIL26AUGFUT,KALYANKJIL,0.0,2026-08-25,0.0,0.05,1350,FUT,NFO-FUT,NFO
17552898,68566,KALYANKJIL26SEPFUT,KALYANKJIL,0.0,2026-09-29,0.0,0.05,1350,FUT,NFO-FUT,NFO
15673090,61223,KAYNES26JULFUT,KAYNES,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO
14918146,58274,KAYNES26AUGFUT,KAYNES,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO
17560322,68595,KAYNES26SEPFUT,KAYNES,0.0,2026-09-29,0.0,0.1,150,FUT,NFO-FUT,NFO
15673346,61224,KEI26JULFUT,KEI,0.0,2026-07-28,0.0,0.5,175,FUT,NFO-FUT,NFO
14918402,58275,KEI26AUGFUT,KEI,0.0,2026-08-25,0.0,0.5,175,FUT,NFO-FUT,NFO
17560578,68596,KEI26SEPFUT,KEI,0.0,2026-09-29,0.0,0.5,175,FUT,NFO-FUT,NFO
15673602,61225,KFINTECH26JULFUT,KFINTECH,0.0,2026-07-28,0.0,0.05,575,FUT,NFO-FUT,NFO
14918658,58276,KFINTECH26AUGFUT,KFINTECH,0.0,2026-08-25,0.0,0.05,575,FUT,NFO-FUT,NFO
17563138,68606,KFINTECH26SEPFUT,KFINTECH,0.0,2026-09-29,0.0,0.05,575,FUT,NFO-FUT,NFO
15673858,61226,KOTAKBANK26JULFUT,KOTAKBANK,0.0,2026-07-28,0.0,0.05,2000,FUT,NFO-FUT,NFO
14918914,58277,KOTAKBANK26AUGFUT,KOTAKBANK,0.0,2026-08-25,0.0,0.05,2000,FUT,NFO-FUT,NFO
17564162,68610,KOTAKBANK26SEPFUT,KOTAKBANK,0.0,2026-09-29,0.0,0.05,2000,FUT,NFO-FUT,NFO
15674114,61227,KPITTECH26JULFUT,KPITTECH,0.0,2026-07-28,0.0,0.05,775,FUT,NFO-FUT,NFO
14919170,58278,KPITTECH26AUGFUT,KPITTECH,0.0,2026-08-25,0.0,0.05,775,FUT,NFO-FUT,NFO
17564418,68611,KPITTECH26SEPFUT,KPITTECH,0.0,2026-09-29,0.0,0.05,775,FUT,NFO-FUT,NFO
15674370,61228,LAURUSLABS26JULFUT,LAURUSLABS,0.0,2026-07-28,0.0,0.1,850,FUT,NFO-FUT,NFO
14919426,58279,LAURUSLABS26AUGFUT,LAURUSLABS,0.0,2026-08-25,0.0,0.1,850,FUT,NFO-FUT,NFO
17564674,68612,LAURUSLABS26SEPFUT,LAURUSLABS,0.0,2026-09-29,0.0,0.1,850,FUT,NFO-FUT,NFO
15674626,61229,LICHSGFIN26JULFUT,LICHSGFIN,0.0,2026-07-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
14921986,58289,LICHSGFIN26AUGFUT,LICHSGFIN,0.0,2026-08-25,0.0,0.05,1000,FUT,NFO-FUT,NFO
17564930,68613,LICHSGFIN26SEPFUT,LICHSGFIN,0.0,2026-09-29,0.0,0.05,1000,FUT,NFO-FUT,NFO
15674882,61230,LICI26JULFUT,LICI,0.0,2026-07-28,0.0,0.05,1400,FUT,NFO-FUT,NFO
14922242,58290,LICI26AUGFUT,LICI,0.0,2026-08-25,0.0,0.05,1400,FUT,NFO-FUT,NFO
17565186,68614,LICI26SEPFUT,LICI,0.0,2026-09-29,0.0,0.05,1400,FUT,NFO-FUT,NFO
15675138,61231,LODHA26JULFUT,LODHA,0.0,2026-07-28,0.0,0.05,625,FUT,NFO-FUT,NFO
14922498,58291,LODHA26AUGFUT,LODHA,0.0,2026-08-25,0.0,0.05,625,FUT,NFO-FUT,NFO
17566466,68619,LODHA26SEPFUT,LODHA,0.0,2026-09-29,0.0,0.05,625,FUT,NFO-FUT,NFO
15675394,61232,LT26JULFUT,LT,0.0,2026-07-28,0.0,0.1,175,FUT,NFO-FUT,NFO
14922754,58292,LT26AUGFUT,LT,0.0,2026-08-25,0.0,0.1,175,FUT,NFO-FUT,NFO
17566722,68620,LT26SEPFUT,LT,0.0,2026-09-29,0.0,0.1,175,FUT,NFO-FUT,NFO
15675650,61233,LTF26JULFUT,LTF,0.0,2026-07-28,0.0,0.05,2250,FUT,NFO-FUT,NFO
14924034,58297,LTF26AUGFUT,LTF,0.0,2026-08-25,0.0,0.05,2250,FUT,NFO-FUT,NFO
17572610,68643,LTF26SEPFUT,LTF,0.0,2026-09-29,0.0,0.05,2250,FUT,NFO-FUT,NFO
15675906,61234,LTM26JULFUT,LTM,0.0,2026-07-28,0.0,0.1,150,FUT,NFO-FUT,NFO
14924290,58298,LTM26AUGFUT,LTM,0.0,2026-08-25,0.0,0.1,150,FUT,NFO-FUT,NFO
17572866,68644,LTM26SEPFUT,LTM,0.0,2026-09-29,0.0,0.1,150,FUT,NFO-FUT,NFO
15676162,61235,LUPIN26JULFUT,LUPIN,0.0,2026-07-28,0.0,0.1,425,FUT,NFO-FUT,NFO
14925058,58301,LUPIN26AUGFUT,LUPIN,0.0,2026-08-25,0.0,0.1,425,FUT,NFO-FUT,NFO
17573122,68645,LUPIN26SEPFUT,LUPIN,0.0,2026-09-29,0.0,0.1,425,FUT,NFO-FUT,NFO
15676418,61236,M&M26JULFUT,M&M,0.0,2026-07-28,0.0,0.1,200,FUT,NFO-FUT,NFO
14925314,58302,M&M26AUGFUT,M&M,0.0,2026-08-25,0.0,0.1,200,FUT,NFO-FUT,NFO
17573378,68646,M&M26SEPFUT,M&M,0.0,2026-09-29,0.0,0.1,200,FUT,NFO-FUT,NFO
15676674,61237,MANAPPURAM26JULFUT,MANAPPURAM,0.0,2026-07-28,0.0,0.05,3000,FUT,NFO-FUT,NFO
14925570,58303,MANAPPURAM26AUGFUT,MANAPPURAM,0.0,2026-08-25,0.0,0.05,3000,FUT,NFO-FUT,NFO
17573634,68647,MANAPPURAM26SEPFUT,MANAPPURAM,0.0,2026-09-29,0.0,0.05,3000,FUT,NFO-FUT,NFO
15676930,61238,MANKIND26JULFUT,MANKIND,0.0,2026-07-28,0.0,0.1,250,FUT,NFO-FUT,NFO
14925826,58304,MANKIND26AUGFUT,MANKIND,0.0,2026-08-25,0.0,0.1,250,FUT,NFO-FUT,NFO
17573890,68648,MANKIND26SEPFUT,MANKIND,0.0,2026-09-29,0.0,0.1,250,FUT,NFO-FUT,NFO
15677186,61239,MARICO26JULFUT,MARICO,0.0,2026-07-28,0.0,0.05,1200,FUT,NFO-FUT,NFO
14926082,58305,MARICO26AUGFUT,MARICO,0.0,2026-08-25,0.0,0.05,1200,FUT,NFO-FUT,NFO
17574146,68649,MARICO26SEPFUT,MARICO,0.0,2026-09-29,0.0,0.05,1200,FUT,NFO-FUT,NFO
15677442,61240,MARUTI26JULFUT,MARUTI,0.0,2026-07-28,0.0,1.0,50,FUT,NFO-FUT,NFO
14926338,58306,MARUTI26AUGFUT,MARUTI,0.0,2026-08-25,0.0,1.0,50,FUT,NFO-FUT,NFO
17574402,68650,MARUTI26SEPFUT,MARUTI,0.0,2026-09-29,0.0,1.0,50,FUT,NFO-FUT,NFO
15677698,61241,MAXHEALTH26JULFUT,MAXHEALTH,0.0,2026-07-28,0.0,0.1,525,FUT,NFO-FUT,NFO
14926594,58307,MAXHEALTH26AUGFUT,MAXHEALTH,0.0,2026-08-25,0.0,0.1,525,FUT,NFO-FUT,NFO
17580034,68672,MAXHEALTH26SEPFUT,MAXHEALTH,0.0,2026-09-29,0.0,0.1,525,FUT,NFO-FUT,NFO
15677954,61242,MAZDOCK26JULFUT,MAZDOCK,0.0,2026-07-28,0.0,0.1,225,FUT,NFO-FUT,NFO
14927362,58310,MAZDOCK26AUGFUT,MAZDOCK,0.0,2026-08-25,0.0,0.1,225,FUT,NFO-FUT,NFO
17580290,68673,MAZDOCK26SEPFUT,MAZDOCK,0.0,2026-09-29,0.0,0.1,225,FUT,NFO-FUT,NFO
15678210,61243,MCX26JULFUT,MCX,0.0,2026-07-28,0.0,0.1,225,FUT,NFO-FUT,NFO
14928898,58316,MCX26AUGFUT,MCX,0.0,2026-08-25,0.0,0.1,225,FUT,NFO-FUT,NFO
17584642,68690,MCX26SEPFUT,MCX,0.0,2026-09-29,0.0,0.1,225,FUT,NFO-FUT,NFO
15678466,61244,MFSL26JULFUT,MFSL,0.0,2026-07-28,0.0,0.1,400,FUT,NFO-FUT,NFO
14929154,58317,MFSL26AUGFUT,MFSL,0.0,2026-08-25,0.0,0.1,400,FUT,NFO-FUT,NFO
17584898,68691,MFSL26SEPFUT,MFSL,0.0,2026-09-29,0.0,0.1,400,FUT,NFO-FUT,NFO
15639554,61092,MIDCPNIFTY26JULFUT,MIDCPNIFTY,0.0,2026-07-28,0.0,0.05,120,FUT,NFO-FUT,NFO
14866178,58071,MIDCPNIFTY26AUGFUT,MIDCPNIFTY,0.0,2026-08-25,0.0,0.05,120,FUT,NFO-FUT,NFO
17511938,68406,MIDCPNIFTY26SEPFUT,MIDCPNIFTY,0.0,2026-09-29,0.0,0.05,120,FUT,NFO-FUT,NFO
15678722,61245,MOTHERSON26JULFUT,MOTHERSON,0.0,2026-07-28,0.0,0.01,6150,FUT,NFO-FUT,NFO
14929666,58319,MOTHERSON26AUGFUT,MOTHERSON,0.0,2026-08-25,0.0,0.01,6150,FUT,NFO-FUT,NFO
17587202,68700,MOTHERSON26SEPFUT,MOTHERSON,0.0,2026-09-29,0.0,0.01,6150,FUT,NFO-FUT,NFO
15678978,61246,MOTILALOFS26JULFUT,MOTILALOFS,0.0,2026-07-28,0.0,0.05,775,FUT,NFO-FUT,NFO
14929922,58320,MOTILALOFS26AUGFUT,MOTILALOFS,0.0,2026-08-25,0.0,0.05,775,FUT,NFO-FUT,NFO
17587458,68701,MOTILALOFS26SEPFUT,MOTILALOFS,0.0,2026-09-29,0.0,0.05,775,FUT,NFO-FUT,NFO
15679234,61247,MPHASIS26JULFUT,MPHASIS,0.0,2026-07-28,0.0,0.1,275,FUT,NFO-FUT,NFO
14930178,58321,MPHASIS26AUGFUT,MPHASIS,0.0,2026-08-25,0.0,0.1,275,FUT,NFO-FUT,NFO
17596418,68736,MPHASIS26SEPFUT,MPHASIS,0.0,2026-09-29,0.0,0.1,275,FUT,NFO-FUT,NFO
15679490,61248,MUTHOOTFIN26JULFUT,MUTHOOTFIN,0.0,2026-07-28,0.0,0.1,275,FUT,NFO-FUT,NFO
14930434,58322,MUTHOOTFIN26AUGFUT,MUTHOOTFIN,0.0,2026-08-25,0.0,0.1,275,FUT,NFO-FUT,NFO
17596674,68737,MUTHOOTFIN26SEPFUT,MUTHOOTFIN,0.0,2026-09-29,0.0,0.1,275,FUT,NFO-FUT,NFO
15679746,61249,NAM-INDIA26JULFUT,NAM-INDIA,0.0,2026-07-28,0.0,0.1,625,FUT,NFO-FUT,NFO
14931458,58326,NAM-INDIA26AUGFUT,NAM-INDIA,0.0,2026-08-25,0.0,0.1,625,FUT,NFO-FUT,NFO
17596930,68738,NAM-INDIA26SEPFUT,NAM-INDIA,0.0,2026-09-29,0.0,0.1,625,FUT,NFO-FUT,NFO
15680002,61250,NATIONALUM26JULFUT,NATIONALUM,0.0,2026-07-28,0.0,0.05,1875,FUT,NFO-FUT,NFO
14931714,58327,NATIONALUM26AUGFUT,NATIONALUM,0.0,2026-08-25,0.0,0.05,1875,FUT,NFO-FUT,NFO
17597698,68741,NATIONALUM26SEPFUT,NATIONALUM,0.0,2026-09-29,0.0,0.05,1875,FUT,NFO-FUT,NFO
15680258,61251,NAUKRI26JULFUT,NAUKRI,0.0,2026-07-28,0.0,0.05,550,FUT,NFO-FUT,NFO
14931970,58328,NAUKRI26AUGFUT,NAUKRI,0.0,2026-08-25,0.0,0.05,550,FUT,NFO-FUT,NFO
17597954,68742,NAUKRI26SEPFUT,NAUKRI,0.0,2026-09-29,0.0,0.05,550,FUT,NFO-FUT,NFO
15680514,61252,NBCC26JULFUT,NBCC,0.0,2026-07-28,0.0,0.01,6500,FUT,NFO-FUT,NFO
14932226,58329,NBCC26AUGFUT,NBCC,0.0,2026-08-25,0.0,0.01,6500,FUT,NFO-FUT,NFO
17598210,68743,NBCC26SEPFUT,NBCC,0.0,2026-09-29,0.0,0.01,6500,FUT,NFO-FUT,NFO
15680770,61253,NESTLEIND26JULFUT,NESTLEIND,0.0,2026-07-28,0.0,0.1,500,FUT,NFO-FUT,NFO
14932482,58330,NESTLEIND26AUGFUT,NESTLEIND,0.0,2026-08-25,0.0,0.1,500,FUT,NFO-FUT,NFO
